Decision Tree Pred 2020	Decision Tree Pred 2021	Exported_value_in_2009	Exported_value_in_2010	Exported_value_in_2011	Exported_value_in_2012	Exported_value_in_2013	Exported_value_in_2014	Exported_value_in_2015	Exported_value_in_2016	Exported_value_in_2017	Exported_value_in_2018	Exported_value_in_2019	Exported_value_in_2020	Exporter	Importers	Lineer Reg Pred 2020	Lineer Reg Pred 2021	Poly Reg d3 Pred 2020	Poly Reg d3 Pred 2021	Random Forest Pred 2020	Random Forest Pred 2021	XG Boost Pred 2020	XG Boost Pred 2021
78181.0	78181.0	121280.0	87389.0	118387.0	71802.0	58294.0	55578.0	46069.0	116029.0	95992.0	54973.0	78181.0	30148.0	Argentina	Portugal	63846.0	60790.0	63569.0	44970.0	75469.0	75469.0	76082.0	76082.0
30308.0	30308.0	21619.0	5104.0	13228.0	8932.0	5223.0	12193.0	11511.0	8171.0	19424.0	3750.0	30308.0	3213.0	Argentina	Qatar	16027.0	16585.0	30214.0	38531.0	24038.0	24038.0	29753.0	29753.0
13229.0	13229.0	37824.0	96942.0	59518.0	63615.0	122634.0	135594.0	67733.0	60099.0	76266.0	7388.0	13229.0	4527.0	Argentina	Romania	40465.0	35984.0	-31038.0	-68302.0	19208.0	19208.0	12891.0	12891.0
564348.0	564348.0	825020.0	635989.0	767587.0	745130.0	725834.0	730040.0	472145.0	490392.0	509045.0	648545.0	564348.0	458331.0	Argentina	Russian Federation	494447.0	469066.0	701579.0	856285.0	564497.0	564497.0	565888.0	565888.0
272.0	272.0	797.0	1179.0	913.0	120480.0	653.0	725.0	426.0	720.0	8547.0	456.0	272.0	26.0	Argentina	Saint Lucia	159.0	-1862.0	32924.0	74650.0	337.0	337.0	293.0	293.0
852243.0	852243.0	312114.0	309258.0	626298.0	789036.0	1163012.0	811918.0	423162.0	664457.0	706582.0	728239.0	852243.0	653789.0	Argentina	Saudi Arabia	869397.0	902383.0	1138484.0	1573103.0	794585.0	794585.0	847900.0	847900.0
80832.0	80832.0	79229.0	79951.0	101973.0	117140.0	53776.0	84389.0	65930.0	58809.0	80577.0	106766.0	80832.0	20627.0	Argentina	Senegal	79756.0	79271.0	123168.0	160624.0	81828.0	81828.0	80818.0	80818.0
3688.0	3688.0	7557.0	5630.0	9651.0	8552.0	6071.0	6717.0	8556.0	15952.0	8315.0	4754.0	3688.0	2941.0	Argentina	Serbia	7245.0	7158.0	-2869.0	-11052.0	4972.0	4972.0	3707.0	3707.0
19999.0	19999.0	35676.0	37616.0	62154.0	48379.0	114429.0	140181.0	144045.0	51981.0	37889.0	32236.0	19999.0	32137.0	Argentina	Singapore	58460.0	57224.0	-46264.0	-104094.0	32032.0	32032.0	20295.0	20295.0
2133.0	2133.0	16920.0	7591.0	18084.0	4110.0	2260.0	2996.0	16767.0	3131.0	5170.0	2022.0	2133.0	581.0	Argentina	Slovenia	704.0	-409.0	-3512.0	-9988.0	3160.0	3160.0	2202.0	2202.0
403275.0	403275.0	665822.0	878875.0	1086365.0	1030103.0	684649.0	509624.0	677334.0	810686.0	511899.0	286464.0	403275.0	90527.0	Argentina	South Africa	366722.0	313523.0	441143.0	567972.0	433132.0	433132.0	399764.0	399764.0
1256272.0	1256272.0	1852418.0	2241801.0	3041933.0	2514557.0	1669472.0	1693951.0	1352932.0	1627951.0	1501298.0	1293695.0	1256272.0	931790.0	Argentina	Spain	1086854.0	964265.0	1901073.0	2679212.0	1292484.0	1292484.0	1259862.0	1259862.0
4422.0	4422.0	1186.0	2470.0	3653.0	3372.0	2673.0	1912.0	2889.0	3817.0	6629.0	3653.0	4422.0	1863.0	Argentina	Sri Lanka	5022.0	5303.0	5206.0	5698.0	4177.0	4177.0	4408.0	4408.0
11238.0	11238.0	40224.0	49539.0	57008.0	71665.0	70786.0	61195.0	55924.0	68330.0	49155.0	13114.0	11238.0	8535.0	Argentina	Sweden	31522.0	28470.0	-19576.0	-50227.0	18273.0	18273.0	11556.0	11556.0
1578310.0	1578310.0	946327.0	1017039.0	567021.0	656762.0	561182.0	544940.0	1258601.0	1141079.0	1259933.0	1268985.0	1578310.0	717730.0	Argentina	Switzerland	1413425.0	1485356.0	1535283.0	1469588.0	1486604.0	1486604.0	1564714.0	1564714.0
60813.0	60813.0	385936.0	246346.0	386355.0	212400.0	155174.0	203146.0	144316.0	65023.0	66372.0	76124.0	60813.0	57571.0	Argentina	Syrian Arab Republic	-12839.0	-45313.0	80794.0	114801.0	68702.0	68702.0	61899.0	61899.0
146486.0	146486.0	68141.0	221165.0	173825.0	307351.0	382983.0	145491.0	81586.0	81295.0	106043.0	89089.0	146486.0	122298.0	Argentina	Taipei, Chinese	104309.0	94368.0	306826.0	547281.0	130160.0	130160.0	144146.0	144146.0
274.0	274.0	21767.0	19167.0	51901.0	86484.0	10018.0	9081.0	5250.0	13666.0	21128.0	287.0	274.0	51.0	Argentina	Tanzania, United Republic of	-1491.0	-5361.0	24878.0	54198.0	1500.0	1500.0	304.0	304.0
542125.0	542125.0	421117.0	440937.0	518424.0	682705.0	924547.0	619670.0	397096.0	571813.0	525708.0	481369.0	542125.0	180297.0	Argentina	Thailand	559013.0	559371.0	636563.0	815433.0	526335.0	526335.0	537048.0	537048.0
1672.0	1672.0	21747.0	22222.0	26609.0	20999.0	15177.0	13153.0	11537.0	11574.0	10970.0	7684.0	1672.0	2128.0	Argentina	Trinidad and Tobago	2417.0	345.0	2218.0	1070.0	3791.0	3791.0	1674.0	1674.0
105122.0	105122.0	110018.0	122819.0	283545.0	175880.0	206701.0	166168.0	70063.0	125302.0	135193.0	37163.0	105122.0	39170.0	Argentina	Tunisia	82546.0	73001.0	158587.0	258255.0	95069.0	95069.0	102520.0	102520.0
486983.0	486983.0	183205.0	199355.0	563696.0	302021.0	451433.0	375177.0	334211.0	486360.0	475402.0	422525.0	486983.0	301360.0	Argentina	Turkey	519932.0	541734.0	585877.0	716238.0	468162.0	468162.0	478542.0	478542.0
43140.0	43140.0	3222.0	5601.0	8440.0	18931.0	2801.0	164.0	2371.0	9915.0	35275.0	13853.0	43140.0	18408.0	Argentina	Uganda	29136.0	31815.0	62078.0	89412.0	34302.0	34302.0	42869.0	42869.0
25224.0	25224.0	36443.0	72222.0	85131.0	81498.0	76853.0	36159.0	29014.0	51864.0	43296.0	27001.0	25224.0	16673.0	Argentina	Ukraine	25723.0	21454.0	50708.0	82314.0	27490.0	27490.0	25457.0	25457.0
352445.0	352445.0	237340.0	272203.0	337236.0	280624.0	256390.0	200134.0	172643.0	240036.0	207430.0	171996.0	352445.0	76712.0	Argentina	United Arab Emirates	227336.0	223884.0	479163.0	697194.0	308904.0	308904.0	348373.0	348373.0
675389.0	675389.0	761806.0	755742.0	786998.0	818080.0	645918.0	885492.0	719887.0	697207.0	778844.0	769185.0	675389.0	464743.0	Argentina	United Kingdom	722929.0	717742.0	673755.0	636022.0	692316.0	692316.0	679284.0	679284.0
2875505.0	2875505.0	3680361.0	3668828.0	4301136.0	4023111.0	4182358.0	4081824.0	3422832.0	4482604.0	4460272.0	2886601.0	2875505.0	1529417.0	Argentina	United States of America	3468695.0	3409455.0	2031241.0	1010297.0	3020613.0	3020613.0	2876396.0	2876396.0
836174.0	836174.0	1608261.0	1539066.0	1984193.0	1868277.0	1752795.0	1562973.0	1224747.0	1130262.0	1150682.0	918004.0	836174.0	584706.0	Argentina	Uruguay	824169.0	725539.0	950995.0	1162671.0	892595.0	892595.0	836860.0	836860.0
90111.0	90111.0	1042566.0	1426228.0	1867143.0	2220366.0	2156781.0	1987166.0	1370078.0	706898.0	245135.0	294358.0	90111.0	41545.0	Argentina	Venezuela, Bolivarian Republic of	238653.0	75294.0	175651.0	614738.0	243794.0	243794.0	91077.0	91077.0
2749346.0	2749346.0	547244.0	655730.0	680395.0	800856.0	1185117.0	1550427.0	1801363.0	2546073.0	2271503.0	2071323.0	2749346.0	2746244.0	Argentina	Viet Nam	2926464.0	3158763.0	2381974.0	2063934.0	2582193.0	2582193.0	2734804.0	2734804.0
65115327.0	65115327.0	55672119.0	68174447.0	82981091.0	79982380.0	75962981.0	68404347.0	56752410.0	57733363.0	58133543.0	61781529.0	65115327.0	54821594.0	Argentina	World	60066310.0	59006247.0	87392302.0	117489048.0	63621162.0	63621162.0	64900064.0	64900064.0
172740.0	172740.0	140186.0	101813.0	185564.0	227319.0	204470.0	207436.0	129472.0	167767.0	159846.0	209470.0	172740.0	162183.0	Argentina	Yemen	190852.0	193780.0	223949.0	278667.0	174421.0	174421.0	174841.0	174841.0
600998.0	600998.0	213366.0	175265.0	230010.0	464034.0	328259.0	393559.0	364319.0	431894.0	541094.0	667868.0	600998.0	500859.0	China	Afghanistan	663530.0	707290.0	736458.0	838651.0	582862.0	582862.0	599766.0	599766.0
1334.0	1334.0	3906.0	5943.0	5356.0	10242.0	8614.0	10775.0	4637.0	40923.0	717.0	2423.0	1334.0	2359.0	China	Africa not elsewhere specified	9526.0	9676.0	-15773.0	-34681.0	4339.0	4339.0	1445.0	1445.0
598524.0	598524.0	207862.0	199278.0	281483.0	343905.0	324596.0	378270.0	430471.0	512600.0	453691.0	541832.0	598524.0	571246.0	China	Albania	622051.0	660991.0	635737.0	687000.0	574033.0	574033.0	595326.0	595326.0
6945571.0	6945571.0	4180239.0	3999999.0	4471882.0	5416657.0	6023897.0	7395178.0	7600452.0	7736763.0	6788723.0	7923382.0	6945571.0	5597417.0	China	Algeria	8554112.0	8942180.0	5666110.0	3900462.0	7172351.0	7172351.0	6958429.0	6958429.0
16578.0	16578.0	247.0	136.0	51.0	303.0	1884.0	992.0	2637.0	1640.0	1577.0	3917.0	16578.0	9681.0	China	America not elsewhere specified	8439.0	9392.0	23219.0	35729.0	12965.0	12965.0	16478.0	16478.0
2369.0	2369.0	2497.0	3372.0	5619.0	26846.0	2244.0	2204.0	1835.0	1251.0	1208.0	1865.0	2369.0	3401.0	China	Andorra	765.0	115.0	11633.0	23814.0	2192.0	2192.0	2355.0	2355.0
2057495.0	2057495.0	2385960.0	2003873.0	2784153.0	4039171.0	3964059.0	5974997.0	3723163.0	1712643.0	2282863.0	2234928.0	2057495.0	1747846.0	China	Angola	2626704.0	2562014.0	1516187.0	1499175.0	2169207.0	2169207.0	2066597.0	2066597.0
71883.0	71883.0	493690.0	806161.0	656772.0	746977.0	245482.0	172363.0	54021.0	103666.0	45106.0	54803.0	71883.0	91316.0	China	Antigua and Barbuda	-145964.0	-222578.0	441178.0	899843.0	70534.0	70534.0	70990.0	70990.0
6883198.0	6883198.0	3482893.0	6115764.0	8502556.0	7869366.0	8750430.0	7679829.0	8890252.0	7232640.0	9067643.0	8418453.0	6883198.0	7087350.0	China	Argentina	8996125.0	9239524.0	7811353.0	8400037.0	7244998.0	7244998.0	6890064.0	6890064.0
220341.0	220341.0	87415.0	117130.0	135723.0	113204.0	119850.0	122809.0	113611.0	112184.0	141175.0	213134.0	220341.0	222790.0	China	Armenia	193692.0	203298.0	315563.0	422222.0	205054.0	205054.0	219380.0	219380.0
38885.0	38885.0	11704.0	11616.0	17689.0	16244.0	21325.0	53572.0	51743.0	25493.0	24381.0	32589.0	38885.0	35833.0	China	Aruba	43501.0	46127.0	27484.0	21086.0	38010.0	38010.0	38686.0	38686.0
48103594.0	48103594.0	20645567.0	27220264.0	33910013.0	37734920.0	37554163.0	39145950.0	40378582.0	37634374.0	41582543.0	47547551.0	48103594.0	53481792.0	China	Australia	50727422.0	52947787.0	56996253.0	67611082.0	46816506.0	46816506.0	47951740.0	47951740.0
3021832.0	3021832.0	1428190.0	1854333.0	2226819.0	2040342.0	2037527.0	2396212.0	2497854.0	2241478.0	2517300.0	2842355.0	3021832.0	3406739.0	China	Austria	3026986.0	3151116.0	3536713.0	4174762.0	2910946.0	2910946.0	3007293.0	3007293.0
617035.0	617035.0	553289.0	846157.0	892619.0	1069827.0	868568.0	645253.0	439872.0	350494.0	387613.0	516278.0	617035.0	618026.0	China	Azerbaijan	414282.0	374435.0	1141893.0	1864340.0	574020.0	574020.0	613554.0	613554.0
355614.0	355614.0	422538.0	627810.0	550137.0	592077.0	336710.0	742873.0	1586188.0	360093.0	278224.0	474019.0	355614.0	279799.0	China	Bahamas	521661.0	512752.0	-26328.0	-386304.0	453738.0	453738.0	364285.0	364285.0
1487765.0	1487765.0	475314.0	799503.0	880012.0	1202782.0	1238929.0	1231782.0	1014519.0	805163.0	904233.0	1138820.0	1487765.0	1120429.0	China	Bahrain	1314759.0	1364509.0	2003893.0	2823902.0	1364182.0	1364182.0	1478889.0	1478889.0
17335124.0	17335124.0	4441067.0	6789097.0	7810658.0	7970093.0	9705087.0	11782272.0	13904754.0	14473047.0	15202749.0	17759540.0	17335124.0	15060011.0	China	Bangladesh	19619439.0	20962475.0	18131195.0	18198470.0	16972216.0	16972216.0	17318650.0	17318650.0
155688.0	155688.0	91554.0	71357.0	143863.0	96112.0	70210.0	71455.0	65337.0	72669.0	107522.0	136698.0	155688.0	79096.0	China	Barbados	121383.0	125213.0	237081.0	329952.0	141598.0	141598.0	153973.0	153973.0
1777676.0	1777676.0	280421.0	795610.0	705135.0	919817.0	872160.0	1110594.0	747246.0	1094373.0	933513.0	1145353.0	1777676.0	2113344.0	China	Belarus	1478059.0	1567100.0	2327538.0	3218071.0	1579117.0	1579117.0	1762442.0	1762442.0
18242346.0	18242346.0	10872790.0	14302162.0	18973831.0	16376700.0	15560178.0	17216405.0	16222593.0	14847680.0	15779441.0	17137810.0	18242346.0	20757207.0	China	Belgium	17932626.0	18261822.0	22638413.0	28507426.0	17734113.0	17734113.0	18091870.0	18091870.0
116803.0	116803.0	33026.0	40322.0	49491.0	52512.0	122365.0	95861.0	80078.0	96420.0	89367.0	92590.0	116803.0	105609.0	China	Belize	122246.0	129456.0	118190.0	132996.0	109767.0	109767.0	115847.0	115847.0
2155750.0	2155750.0	1952662.0	2273678.0	2874685.0	2413662.0	2992477.0	3485979.0	2993190.0	2065832.0	1931481.0	2150685.0	2155750.0	988867.0	China	Benin	2317221.0	2289938.0	2096296.0	2336225.0	2204909.0	2204909.0	2155461.0	2155461.0
36832.0	36832.0	76435.0	339368.0	355016.0	207757.0	190035.0	188728.0	367637.0	230153.0	131862.0	169198.0	36832.0	35500.0	China	Bermuda	136142.0	124090.0	13099.0	-42148.0	89423.0	89423.0	39821.0	39821.0
10805.0	10805.0	4116.0	1586.0	17382.0	15604.0	17405.0	11116.0	9949.0	4902.0	6195.0	12837.0	10805.0	13629.0	China	Bhutan	11047.0	11192.0	20692.0	33410.0	10625.0	10625.0	10785.0	10785.0
854028.0	854028.0	129715.0	172983.0	384540.0	353077.0	531469.0	705941.0	570293.0	610027.0	727940.0	836028.0	854028.0	687796.0	China	Bolivia, Plurinational State of	962731.0	1034155.0	949835.0	1054547.0	816446.0	816446.0	850785.0	850785.0
113614.0	113614.0	35658.0	37589.0	41435.0	46712.0	91328.0	283984.0	61502.0	64153.0	78483.0	109826.0	113614.0	120102.0	China	Bosnia and Herzegovina	131022.0	138249.0	97750.0	100121.0	106337.0	106337.0	113017.0	113017.0
302212.0	302212.0	165398.0	369503.0	616162.0	182121.0	148252.0	176149.0	226461.0	211715.0	233139.0	281472.0	302212.0	235685.0	China	Botswana	227704.0	221525.0	544970.0	817008.0	288363.0	288363.0	299524.0	299524.0
35476983.0	35476983.0	14118518.0	24460652.0	31836677.0	33413633.0	35895471.0	34890134.0	27428609.0	22064078.0	29078324.0	33731542.0	35476983.0	34955975.0	China	Brazil	35005048.0	35954456.0	50168355.0	69569313.0	33813506.0	33813506.0	35324032.0	35324032.0
10403.0	10403.0	15681.0	141798.0	155440.0	153822.0	11068.0	114974.0	427602.0	37095.0	11808.0	36814.0	10403.0	8905.0	China	British Virgin Islands	63638.0	57328.0	-76086.0	-147162.0	43517.0	43517.0	12538.0	12538.0
649638.0	649638.0	140455.0	367609.0	744394.0	1252438.0	1703776.0	1746815.0	1411657.0	567520.0	653107.0	1597617.0	649638.0	466146.0	China	Brunei Darussalam	1286646.0	1336920.0	883825.0	1048540.0	821362.0	821362.0	669860.0	669860.0
1546266.0	1546266.0	596052.0	660906.0	1005616.0	1054597.0	1116984.0	1178062.0	1044137.0	1059033.0	1166945.0	1442481.0	1546266.0	1547319.0	China	Bulgaria	1531773.0	1607204.0	1941361.0	2446599.0	1466471.0	1466471.0	1538891.0	1538891.0
261487.0	261487.0	42682.0	47956.0	55619.0	72506.0	103387.0	117972.0	125406.0	141148.0	183066.0	223341.0	261487.0	322519.0	China	Burkina Faso	252445.0	273692.0	313265.0	373640.0	239306.0	239306.0	260053.0	260053.0
66387.0	66387.0	33988.0	33361.0	42544.0	46460.0	50962.0	51602.0	43347.0	45241.0	45173.0	36904.0	66387.0	76101.0	China	Burundi	54579.0	56161.0	74079.0	96341.0	59510.0	59510.0	65989.0	65989.0
63419.0	63419.0	35405.0	34335.0	49752.0	57490.0	61996.0	51223.0	44927.0	48840.0	69142.0	78050.0	63419.0	77789.0	China	Cabo Verde	72529.0	75608.0	82786.0	97255.0	63165.0	63165.0	63333.0	63333.0
8000644.0	8000644.0	907061.0	1347342.0	2314810.0	2708103.0	3409507.0	3274738.0	3770011.0	3963645.0	4795209.0	6022950.0	8000644.0	8057024.0	China	Cambodia	7200354.0	7786565.0	10256928.0	13392900.0	7185776.0	7185776.0	7952860.0	7952860.0
1676311.0	1676311.0	415876.0	540793.0	874109.0	1064318.0	1514679.0	1877578.0	1838133.0	1581578.0	1395374.0	1706517.0	1676311.0	2022776.0	China	Cameroon	2074306.0	2200550.0	1463392.0	1315430.0	1684811.0	1684811.0	1677303.0	1677303.0
36827418.0	36827418.0	17675119.0	22216134.0	25266590.0	28125194.0	29216715.0	30003679.0	29426458.0	27642566.0	31570057.0	35532673.0	36827418.0	42108891.0	China	Canada	37619284.0	39139125.0	43684800.0	52100683.0	35549065.0	35549065.0	36678616.0	36678616.0
38326.0	38326.0	17988.0	13600.0	29545.0	113579.0	11189.0	8461.0	62548.0	169330.0	256870.0	101196.0	38326.0	36663.0	China	Cayman Islands	145525.0	157315.0	-37763.0	-191083.0	57057.0	57057.0	38256.0	38256.0
25661.0	25661.0	12732.0	22857.0	14271.0	17684.0	9459.0	7212.0	15214.0	15488.0	13071.0	18783.0	25661.0	27963.0	China	Central African Republic	18191.0	18610.0	36102.0	49809.0	23369.0	23369.0	25290.0	25290.0
278769.0	278769.0	148898.0	308491.0	94803.0	172778.0	371893.0	317710.0	125250.0	95620.0	115157.0	185529.0	278769.0	298321.0	China	Chad	191406.0	189748.0	388400.0	585195.0	243892.0	243892.0	274710.0	274710.0
14687691.0	14687691.0	4928470.0	8024930.0	10816758.0	12600992.0	13105469.0	13017501.0	13296051.0	12876486.0	14459966.0	15916332.0	14687691.0	15338907.0	China	Chile	17177308.0	18013971.0	17223106.0	19740516.0	14637987.0	14637987.0	14672632.0	14672632.0
9225688.0	9225688.0	2396433.0	3819950.0	5838843.0	6228774.0	6826037.0	8043334.0	7588037.0	6824573.0	7443100.0	8740282.0	9225688.0	9320562.0	China	Colombia	9939221.0	10490076.0	10817481.0	13036101.0	8891716.0	8891716.0	9183398.0	9183398.0
73681.0	73681.0	11169.0	13347.0	8186.0	14943.0	29860.0	40685.0	47276.0	50640.0	68661.0	79199.0	73681.0	50543.0	China	Comoros	85943.0	93635.0	74251.0	66396.0	71120.0	71120.0	73589.0	73589.0
434930.0	434930.0	366637.0	353709.0	489431.0	520991.0	779293.0	984526.0	1039199.0	752084.0	500120.0	444878.0	434930.0	601519.0	China	Congo	685634.0	698910.0	-23707.0	-446465.0	497685.0	497685.0	434890.0	434890.0
2077308.0	2077308.0	321209.0	473405.0	826685.0	837486.0	948752.0	1362183.0	1410389.0	1004006.0	972270.0	1772662.0	2077308.0	2013119.0	China	Congo, Democratic Republic of the	1921066.0	2059329.0	2641290.0	3472946.0	1920674.0	1920674.0	2065398.0	2065398.0
42699.0	42699.0	7045.0	3741.0	4966.0	4034.0	19480.0	19420.0	15819.0	3194.0	7345.0	5091.0	42699.0	5485.0	China	Cook Islands	22192.0	23878.0	52194.0	80342.0	33259.0	33259.0	42372.0	42372.0
1518533.0	1518533.0	537823.0	688035.0	884537.0	901756.0	926977.0	1109538.0	1331293.0	1504221.0	1495475.0	1664265.0	1518533.0	1535873.0	China	Costa Rica	1810252.0	1921620.0	1511244.0	1373338.0	1524527.0	1524527.0	1516572.0	1516572.0
1386438.0	1386438.0	1118522.0	1343731.0	1540930.0	1299886.0	1389943.0	1027325.0	985971.0	1021543.0	1155688.0	1329773.0	1386438.0	1566684.0	China	Croatia	1190924.0	1183355.0	1961174.0	2642633.0	1327859.0	1327859.0	1376541.0	1376541.0
790430.0	790430.0	972162.0	1066898.0	1043647.0	1173554.0	1374786.0	1062465.0	1884178.0	1788107.0	1363040.0	1075790.0	790430.0	483258.0	China	Cuba	1335383.0	1351961.0	-13356.0	-1030110.0	967906.0	967906.0	798026.0	798026.0
575625.0	575625.0	1204660.0	1347788.0	1123405.0	1093322.0	971730.0	1037576.0	589286.0	464684.0	523525.0	736855.0	575625.0	893087.0	China	Cyprus	386500.0	304424.0	879645.0	1232974.0	590637.0	590637.0	574582.0	574582.0
12911008.0	12911008.0	5023772.0	7121516.0	7669407.0	6323551.0	6837795.0	7992899.0	8227215.0	8052784.0	8781492.0	11912529.0	12911008.0	13738477.0	China	Czech Republic	11902236.0	12509366.0	16506418.0	20733047.0	12141743.0	12141743.0	12846320.0	12846320.0
2044094.0	2044094.0	504863.0	548520.0	540633.0	803668.0	955795.0	1220079.0	1557673.0	1582291.0	1696098.0	1890200.0	2044094.0	2333501.0	China	Côte d'Ivoire	2232450.0	2402345.0	1988119.0	1891329.0	1960360.0	1960360.0	2034441.0	2034441.0
6716704.0	6716704.0	4225931.0	5184702.0	6446596.0	6540747.0	5711397.0	6547832.0	6155176.0	5428335.0	6495779.0	7298392.0	6716704.0	7467536.0	China	Denmark	7119697.0	7294926.0	8281415.0	9889366.0	6670936.0	6670936.0	6707706.0	6707706.0
2210291.0	2210291.0	294602.0	444061.0	508853.0	902580.0	1018884.0	1112181.0	1985868.0	2191006.0	2187202.0	1871676.0	2210291.0	2308236.0	China	Djibouti	2640716.0	2857696.0	1736651.0	1170715.0	2148895.0	2148895.0	2202583.0	2202583.0
33896.0	33896.0	22321.0	40892.0	26490.0	25299.0	22969.0	37040.0	34065.0	35132.0	49073.0	34531.0	33896.0	21059.0	China	Dominica	40025.0	41215.0	28729.0	19031.0	34074.0	34074.0	33932.0	33932.0
2393011.0	2393011.0	592005.0	904338.0	967391.0	1029937.0	1045515.0	1273626.0	1559823.0	1586358.0	1706285.0	2111622.0	2393011.0	2494606.0	China	Dominican Republic	2343337.0	2504046.0	2819122.0	3329299.0	2246170.0	2246170.0	2380469.0	2380469.0
3632436.0	3632436.0	1003564.0	1495612.0	2224132.0	2613996.0	2966846.0	3245139.0	2893705.0	2269071.0	2959701.0	3719935.0	3632436.0	3253183.0	China	Ecuador	3919578.0	4133081.0	4587914.0	5754221.0	3503963.0	3503963.0	3643751.0	3643751.0
12217146.0	12217146.0	5107359.0	6040984.0	7283233.0	8223921.0	8362675.0	10460510.0	11962663.0	10597944.0	9512991.0	12020880.0	12217146.0	13623257.0	China	Egypt	13317618.0	13994944.0	12328861.0	12760173.0	12066065.0	12066065.0	12171872.0	12171872.0
1001324.0	1001324.0	257452.0	365174.0	449992.0	490528.0	521956.0	601893.0	741316.0	773817.0	772152.0	929280.0	1001324.0	938227.0	China	El Salvador	1049255.0	1119511.0	1110856.0	1235845.0	959217.0	959217.0	996652.0	996652.0
113297.0	113297.0	358424.0	456241.0	266317.0	361434.0	357517.0	352515.0	263693.0	150416.0	165966.0	145170.0	113297.0	122097.0	China	Equatorial Guinea	92626.0	62746.0	95281.0	97350.0	130048.0	130048.0	114404.0	114404.0
48608.0	48608.0	39478.0	38800.0	148156.0	53532.0	137957.0	88144.0	135395.0	69317.0	43063.0	42841.0	48608.0	70486.0	China	Eritrea	64602.0	62561.0	37587.0	45770.0	55005.0	55005.0	49134.0	49134.0
915840.0	915840.0	362296.0	676738.0	1130855.0	1233666.0	1109820.0	1146098.0	954352.0	965061.0	991172.0	1032203.0	915840.0	864083.0	China	Estonia	1124074.0	1152054.0	1192102.0	1528767.0	937204.0	937204.0	916427.0	916427.0
42469.0	42469.0	18053.0	28974.0	30686.0	28920.0	24762.0	26528.0	31262.0	42386.0	34167.0	36439.0	42469.0	39892.0	China	Eswatini	42012.0	43792.0	47623.0	54435.0	40912.0	40912.0	42197.0	42197.0
2322761.0	2322761.0	1252460.0	1209615.0	885361.0	1529870.0	1868466.0	2922309.0	3445410.0	3247689.0	2669946.0	2537682.0	2322761.0	2233338.0	China	Ethiopia	3319058.0	3510241.0	683505.0	-1256279.0	2487922.0	2487922.0	2322854.0	2322854.0
350250.0	350250.0	96554.0	127636.0	171186.0	214023.0	244498.0	287254.0	330566.0	390105.0	366250.0	456332.0	350250.0	322181.0	China	Fiji	472606.0	505394.0	329040.0	248504.0	365739.0	365739.0	349752.0	349752.0
3024718.0	3024718.0	4525948.0	5498929.0	6640366.0	7440753.0	5831524.0	5098980.0	3552095.0	2889509.0	2838389.0	3086395.0	3024718.0	2949884.0	China	Finland	2405557.0	2042428.0	5156634.0	8182460.0	3059086.0	3059086.0	3028937.0	3028937.0
33104056.0	33104056.0	21611741.0	27858709.0	30245913.0	27195963.0	26948466.0	28975791.0	27063408.0	25176549.0	28029290.0	31193002.0	33104056.0	37337685.0	China	France	31230717.0	31778217.0	40922852.0	50753174.0	31918038.0	31918038.0	32909870.0	32909870.0
99339.0	99339.0	28087.0	35309.0	41839.0	47823.0	49490.0	52656.0	103576.0	54516.0	61880.0	77728.0	99339.0	100176.0	China	French Polynesia	94942.0	100883.0	105251.0	121986.0	93752.0	93752.0	98648.0	98648.0
377221.0	377221.0	154710.0	205807.0	269915.0	427374.0	432706.0	430394.0	667086.0	383085.0	447823.0	386093.0	377221.0	415581.0	China	Gabon	517286.0	540134.0	254932.0	140466.0	398119.0	398119.0	379686.0	379686.0
512673.0	512673.0	167549.0	186784.0	290968.0	257513.0	308521.0	350688.0	332790.0	319027.0	399023.0	426524.0	512673.0	535901.0	China	Gambia	495062.0	523754.0	610594.0	747801.0	476285.0	476285.0	509827.0	509827.0
1400272.0	1400272.0	191958.0	274932.0	761069.0	740330.0	862092.0	908676.0	768511.0	752653.0	915538.0	1102603.0	1400272.0	1275749.0	China	Georgia	1320606.0	1409213.0	1866006.0	2534527.0	1275291.0	1275291.0	1391672.0	1391672.0
79706091.0	79706091.0	49919564.0	68047133.0	76399999.0	69212732.0	67342500.0	72703049.0	69216821.0	65768897.0	71224289.0	77908711.0	79706091.0	86823917.0	China	Germany	78922988.0	80448792.0	97376628.0	118737039.0	77838009.0	77838009.0	79264024.0	79264024.0
4906969.0	4906969.0	1533701.0	1932872.0	3109948.0	4790753.0	3946028.0	4134566.0	5312801.0	4758050.0	4863362.0	4821886.0	4906969.0	6756060.0	China	Ghana	5918304.0	6236340.0	4890679.0	4980718.0	4912752.0	4912752.0	4903196.0	4903196.0
4335.0	4335.0	140995.0	5846.0	28752.0	114585.0	41581.0	8280.0	197708.0	7139.0	3840.0	2757.0	4335.0	2985.0	China	Gibraltar	5302.0	-2236.0	-86844.0	-174827.0	17203.0	17203.0	4469.0	4469.0
7740224.0	7740224.0	3458065.0	3958943.0	3949368.0	3593168.0	3218976.0	4185607.0	3664447.0	4249965.0	4780552.0	6542161.0	7740224.0	7036443.0	China	Greece	6449022.0	6776261.0	10168105.0	13133280.0	7076080.0	7076080.0	7696005.0	7696005.0
